location_name,location_code,week_start,pda_water_ng_ml,tda_water_ng_ml,pn_total_cells_l,pn_seriata_cells_l,alexandrium_cells_l,dinophysis_cells_l,total_phyto_cells_l,insitu_sst_c,insitu_chl_mg_m3,nitrate_um,silicate_um,n_samples,hazard_truth_status,insitu_physical_status
Scripps Pier,SIO,2015-11-23,0.0,,2052.0,821.0,0.0,0.0,24615.0,19.5,0.71,0.21,3.0,1,has,has
Scripps Pier,SIO,2015-11-30,0.0,,356.0,89.0,0.0,0.0,7218.0,17.8,1.24,0.0,3.5,1,has,has
Scripps Pier,SIO,2015-12-07,0.0,,821.0,0.0,0.0,0.0,4513.0,18.5,0.89,0.32,4.0,1,has,has
Scripps Pier,SIO,2015-12-14,0.0,,1426.0,0.0,0.0,0.0,11317.0,17.4,0.96,0.63,4.3,1,has,has
Scripps Pier,SIO,2015-12-21,0.0,,5525.0,980.0,0.0,89.0,22813.0,17.0,0.82,0.28,3.9,1,has,has
Scripps Pier,SIO,2015-12-28,0.0,,8836.0,2583.0,0.0,0.0,41595.0,15.8,1.45,1.71,4.7,1,has,has
Scripps Pier,SIO,2016-01-04,0.0,,32568.0,8882.0,0.0,0.0,842322.0,15.7,3.59,0.26,2.1,1,has,has
Scripps Pier,SIO,2016-01-11,0.0,,0.0,0.0,0.0,0.0,20798.0,15.8,1.41,1.81,5.0,1,has,has
Scripps Pier,SIO,2016-01-18,,,3943.0,2447.0,0.0,0.0,29497.0,15.8,2.38,0.93,4.9,1,partial,has
Scripps Pier,SIO,2016-01-25,0.0,,1069.0,178.0,0.0,89.0,25574.0,15.8,1.55,1.57,4.9,1,has,has
Scripps Pier,SIO,2016-02-01,0.0,,136.0,136.0,0.0,0.0,30720.0,14.8,2.4,0.77,5.2,1,has,has
Scripps Pier,SIO,2016-02-08,0.0,,1070.0,446.0,0.0,0.0,22813.0,15.1,1.74,2.25,5.6,1,has,has
Scripps Pier,SIO,2016-02-15,0.04,,14545.0,3127.0,0.0,0.0,67830.0,16.0,0.9,0.62,3.1,1,has,has
Scripps Pier,SIO,2016-02-22,0.0,,1496.0,408.0,0.0,0.0,45129.0,16.5,1.99,0.31,3.6,1,has,has
Scripps Pier,SIO,2016-02-29,0.0,,12308.0,7795.0,0.0,0.0,121024.0,16.8,1.78,0.28,4.1,1,has,has
Scripps Pier,SIO,2016-03-07,0.0,,1231.0,0.0,0.0,0.0,130460.0,16.9,1.43,0.0,3.9,1,has,has
Scripps Pier,SIO,2016-03-14,0.0,,1087.0,0.0,0.0,136.0,46080.0,16.4,2.38,1.69,5.5,1,has,has
Scripps Pier,SIO,2016-03-21,0.0,,4757.0,2446.0,0.0,0.0,40643.0,16.4,2.83,0.69,5.6,1,has,has
Scripps Pier,SIO,2016-03-28,0.0,,25658.0,3129.0,0.0,626.0,257831.0,16.3,2.42,0.46,3.8,1,has,has
Scripps Pier,SIO,2016-04-04,0.0,,3398.0,0.0,0.0,0.0,73267.0,15.7,1.63,2.85,5.1,1,has,has
Scripps Pier,SIO,2016-04-11,0.0,,3398.0,1631.0,0.0,0.0,62936.0,16.9,1.92,0.21,3.9,1,has,has
Scripps Pier,SIO,2016-04-18,0.05,,0.0,0.0,0.0,410.0,116511.0,17.8,1.3,0.25,3.0,1,has,has
Scripps Pier,SIO,2016-04-25,0.0,,5333.0,0.0,0.0,0.0,183382.0,17.6,1.14,0.29,2.9,1,has,has
Scripps Pier,SIO,2016-05-02,0.0,,5165.0,2039.0,0.0,0.0,54916.0,18.0,0.58,0.44,2.5,1,has,has
Scripps Pier,SIO,2016-05-09,0.0,,3942.0,0.0,0.0,408.0,70413.0,18.9,1.69,0.0,3.0,1,has,has
Scripps Pier,SIO,2016-05-16,0.0,,3535.0,816.0,0.0,544.0,48663.0,18.0,0.76,0.53,3.6,1,has,has
Scripps Pier,SIO,2016-05-23,0.0,,4078.0,816.0,0.0,816.0,67286.0,18.7,1.77,0.24,4.0,1,has,has
Scripps Pier,SIO,2016-05-30,0.0,,12517.0,8136.0,0.0,0.0,302262.0,19.0,3.48,0.16,3.4,1,has,has
Scripps Pier,SIO,2016-06-06,0.0,,2039.0,0.0,0.0,0.0,145446.0,17.9,5.63,0.0,7.0,1,has,has
Scripps Pier,SIO,2016-06-13,0.0,,4486.0,1496.0,0.0,0.0,96104.0,18.6,2.23,0.28,3.9,1,has,has
Scripps Pier,SIO,2016-06-20,0.0,,2176.0,816.0,0.0,0.0,124241.0,17.6,3.65,0.0,6.1,1,has,has
Scripps Pier,SIO,2016-06-27,0.0,,2039.0,0.0,0.0,136.0,150748.0,20.7,2.95,0.0,5.3,1,has,has
Scripps Pier,SIO,2016-07-04,0.0,,816.0,0.0,0.0,0.0,96511.0,22.0,2.61,0.0,4.6,1,has,has
Scripps Pier,SIO,2016-07-11,0.0,,4103.0,821.0,0.0,410.0,180511.0,20.0,2.75,0.0,4.4,1,has,has
Scripps Pier,SIO,2016-07-18,0.0,,9436.0,2462.0,0.0,821.0,203074.0,23.5,4.45,0.43,3.3,1,has,has
Scripps Pier,SIO,2016-07-25,0.0,,2503.0,0.0,0.0,0.0,260960.0,23.7,4.04,0.56,2.5,1,has,has
Scripps Pier,SIO,2016-08-01,0.0,,6884.0,0.0,0.0,0.0,296630.0,24.3,5.12,0.53,2.0,1,has,has
Scripps Pier,SIO,2016-08-08,0.0,,14359.0,6974.0,0.0,1231.0,223997.0,22.4,7.07,0.27,3.3,1,has,has
Scripps Pier,SIO,2016-08-15,0.0,,24206.0,6154.0,0.0,1641.0,161229.0,22.2,4.39,0.3,3.6,1,has,has
Scripps Pier,SIO,2016-08-22,0.0,,23795.0,9436.0,0.0,821.0,190767.0,19.1,2.08,0.45,4.5,1,has,has
Scripps Pier,SIO,2016-08-29,0.0,,820.0,0.0,0.0,410.0,126768.0,20.9,2.27,0.29,3.6,1,has,has
Scripps Pier,SIO,2016-09-05,0.0,,0.0,0.0,0.0,0.0,66050.0,21.2,1.84,0.0,2.9,1,has,has
Scripps Pier,SIO,2016-09-12,0.0,,0.0,0.0,0.0,0.0,51692.0,20.3,1.55,0.35,3.0,1,has,has
Scripps Pier,SIO,2016-09-19,0.0,,4923.0,0.0,0.0,0.0,159588.0,19.0,2.8,0.28,3.8,1,has,has
Scripps Pier,SIO,2016-09-26,0.0,,33230.0,1231.0,0.0,0.0,137845.0,18.0,1.31,0.29,3.6,1,has,has
Scripps Pier,SIO,2016-10-03,0.0,,13128.0,2051.0,0.0,0.0,139485.0,18.8,1.88,0.29,3.5,1,has,has
Scripps Pier,SIO,2016-10-10,0.0,,14769.0,410.0,0.0,0.0,118562.0,19.9,1.92,0.29,3.3,1,has,has
Scripps Pier,SIO,2016-10-17,0.0,,13768.0,4381.0,0.0,0.0,253450.0,17.9,2.25,0.0,3.8,1,has,has
Scripps Pier,SIO,2016-10-24,0.0,,13142.0,3755.0,0.0,0.0,381114.0,17.2,2.55,0.0,3.4,1,has,has
Scripps Pier,SIO,2016-10-31,0.0,,26680.0,2463.0,0.0,0.0,152687.0,18.6,1.84,0.0,2.8,1,has,has
Scripps Pier,SIO,2016-11-07,0.0,,8135.0,0.0,0.0,0.0,119528.0,18.6,1.17,0.0,2.4,1,has,has
Scripps Pier,SIO,2016-11-14,0.0,,6884.0,0.0,0.0,0.0,118276.0,19.1,1.14,0.0,2.2,1,has,has
Scripps Pier,SIO,2016-11-21,0.0,,9851.0,1231.0,0.0,410.0,86605.0,17.6,1.0,0.21,2.5,1,has,has
Scripps Pier,SIO,2016-11-28,0.0,,41303.0,3755.0,0.0,0.0,202760.0,16.4,1.37,0.23,2.8,1,has,has
Scripps Pier,SIO,2016-12-05,0.0,,34419.0,3755.0,0.0,0.0,350449.0,14.8,1.81,1.51,3.6,1,has,has
Scripps Pier,SIO,2016-12-12,0.0,,3671.0,2447.0,0.0,136.0,81966.0,15.7,1.6,0.75,2.4,1,has,has
Scripps Pier,SIO,2016-12-19,0.0,,2039.0,0.0,0.0,136.0,50974.0,14.3,2.57,2.31,4.7,1,has,has
Scripps Pier,SIO,2016-12-26,0.0,,1359.0,0.0,0.0,0.0,25011.0,15.3,1.13,0.51,2.9,1,has,has
Scripps Pier,SIO,2017-01-02,0.0,,1767.0,0.0,0.0,0.0,23244.0,15.2,0.89,0.54,2.1,1,has,has
Scripps Pier,SIO,2017-01-09,0.0,,4103.0,821.0,0.0,0.0,47179.0,15.5,1.16,0.3,2.9,1,has,has
Scripps Pier,SIO,2017-01-16,0.0,,1224.0,680.0,0.0,136.0,20798.0,15.0,1.26,0.57,3.7,1,has,has
Scripps Pier,SIO,2017-01-23,0.0,,410.0,0.0,0.0,0.0,22154.0,14.6,0.82,1.83,4.9,1,has,has
Scripps Pier,SIO,2017-01-30,0.0,,1641.0,0.0,0.0,410.0,68512.0,14.7,1.76,2.42,4.6,1,has,has
Scripps Pier,SIO,2017-02-06,0.0,,4380.0,2503.0,0.0,626.0,123909.0,14.7,1.17,1.26,3.1,1,has,has
Scripps Pier,SIO,2017-02-13,0.0,,1069.0,0.0,0.0,178.0,45091.0,14.3,2.34,4.65,5.8,1,has,has
Scripps Pier,SIO,2017-02-20,0.0,,1496.0,272.0,0.0,0.0,28546.0,15.2,1.1,0.33,3.4,1,has,has
Scripps Pier,SIO,2017-02-27,0.0,,0.0,0.0,0.0,0.0,16410.0,14.5,1.53,3.12,5.2,1,has,has
Scripps Pier,SIO,2017-03-06,0.0,,2462.0,821.0,0.0,821.0,90256.0,14.9,2.52,1.06,6.6,1,has,has
Scripps Pier,SIO,2017-03-13,0.0,,2873.0,1642.0,0.0,0.0,56614.0,16.1,2.61,0.0,6.0,1,has,has
Scripps Pier,SIO,2017-03-20,0.0,,2462.0,0.0,0.0,410.0,68101.0,16.1,2.62,0.69,5.1,1,has,has
Scripps Pier,SIO,2017-03-27,0.0,,0.0,0.0,0.0,626.0,197127.0,15.0,5.88,2.12,6.5,1,has,has
Scripps Pier,SIO,2017-04-03,0.0,,3129.0,0.0,0.0,626.0,372352.0,17.2,6.2,0.0,4.3,1,has,has
Scripps Pier,SIO,2017-04-10,0.0,,3129.0,1877.0,0.0,1877.0,451829.0,15.5,8.64,0.74,6.8,1,has,has
Scripps Pier,SIO,2017-04-17,0.12,,15646.0,11265.0,0.0,2503.0,747208.0,15.9,11.03,0.47,9.0,1,has,has
Scripps Pier,SIO,2017-04-24,0.05,,11265.0,1252.0,0.0,626.0,279108.0,16.7,3.67,0.38,2.7,1,has,has
Scripps Pier,SIO,2017-05-01,2.07,,106255.0,96819.0,0.0,1641.0,296612.0,17.0,3.43,0.44,1.5,1,has,has
Scripps Pier,SIO,2017-05-08,0.0,,7509.0,5006.0,0.0,1878.0,173973.0,16.4,5.1,0.72,2.0,1,has,has
Scripps Pier,SIO,2017-05-15,0.0,,821.0,0.0,410.0,410.0,235485.0,17.2,4.49,0.3,3.4,1,has,has
Scripps Pier,SIO,2017-05-22,0.05,,1252.0,1252.0,0.0,0.0,281610.0,19.1,3.2,0.21,3.2,1,has,has
Scripps Pier,SIO,2017-05-29,0.83,,300511.0,198367.0,0.0,0.0,1350084.0,14.7,8.71,1.7,3.2,1,has,has
Scripps Pier,SIO,2017-06-05,0.0,,11488.0,7385.0,0.0,0.0,119793.0,18.0,1.77,0.21,1.1,1,has,has
Scripps Pier,SIO,2017-06-12,0.0,,4924.0,1231.0,0.0,0.0,137844.0,18.5,2.32,0.49,3.0,1,has,has
Scripps Pier,SIO,2017-06-19,0.0,,3126.0,1087.0,0.0,272.0,76801.0,21.1,2.75,0.0,2.5,1,has,has
Scripps Pier,SIO,2017-06-26,0.0,,9923.0,4486.0,0.0,136.0,90803.0,16.9,3.14,0.44,6.3,1,has,has
Scripps Pier,SIO,2017-07-03,0.0,,6258.0,0.0,0.0,2504.0,292876.0,20.0,2.92,0.0,7.5,1,has,has
Scripps Pier,SIO,2017-07-10,0.0,,14393.0,0.0,0.0,0.0,292249.0,22.4,1.58,0.0,4.5,1,has,has
Scripps Pier,SIO,2017-07-17,0.0,,14409.0,4078.0,0.0,0.0,254735.0,23.2,1.3,0.0,2.3,1,has,has
Scripps Pier,SIO,2017-07-24,0.0,,1224.0,408.0,0.0,0.0,71636.0,23.8,2.04,0.0,1.9,1,has,has
Scripps Pier,SIO,2017-07-31,0.0,,3129.0,0.0,0.0,0.0,1110172.0,23.7,2.92,0.0,1.3,1,has,has
Scripps Pier,SIO,2017-08-07,0.0,,1224.0,544.0,0.0,0.0,304350.0,21.8,2.43,0.22,2.1,1,has,has
Scripps Pier,SIO,2017-08-14,0.0,,1496.0,272.0,0.0,0.0,128184.0,19.9,2.52,0.0,3.3,1,has,has
Scripps Pier,SIO,2017-08-21,0.0,,5007.0,1252.0,0.0,0.0,1053850.0,21.9,2.75,0.0,0.0,1,has,has
Scripps Pier,SIO,2017-08-28,0.0,,7716.0,3215.0,0.0,0.0,903235.0,21.0,2.37,0.0,0.0,1,has,has
Scripps Pier,SIO,2017-09-04,0.0,,1088.0,0.0,0.0,136.0,382511.0,22.5,1.73,0.0,1.2,1,has,has
Scripps Pier,SIO,2017-09-11,0.0,,816.0,0.0,0.0,136.0,48392.0,21.8,1.2,0.0,1.4,1,has,has
Scripps Pier,SIO,2017-09-18,0.0,,952.0,408.0,0.0,136.0,53150.0,21.1,1.32,0.0,1.6,1,has,has
Scripps Pier,SIO,2017-09-25,0.0,,952.0,0.0,0.0,136.0,61441.0,19.8,1.22,0.0,2.1,1,has,has
Scripps Pier,SIO,2017-10-02,0.0,,3671.0,544.0,0.0,272.0,53965.0,20.2,0.78,0.0,2.1,1,has,has
Scripps Pier,SIO,2017-10-09,0.0,,16175.0,3262.0,0.0,272.0,78977.0,19.7,0.94,0.0,2.7,1,has,has
Scripps Pier,SIO,2017-10-16,0.0,,3942.0,272.0,0.0,0.0,46489.0,20.3,1.39,0.0,2.9,1,has,has
Scripps Pier,SIO,2017-10-23,0.0,,11078.0,821.0,0.0,410.0,137024.0,18.9,2.0,0.0,3.7,1,has,has
Scripps Pier,SIO,2017-10-30,0.0,,7068.0,544.0,0.0,136.0,52062.0,19.4,1.49,0.0,2.5,1,has,has
Scripps Pier,SIO,2017-11-06,0.0,,25436.0,1641.0,0.0,821.0,208408.0,18.1,1.97,0.0,3.4,1,has,has
Scripps Pier,SIO,2017-11-13,0.0,,4381.0,0.0,0.0,0.0,163335.0,17.3,1.55,0.22,3.4,1,has,has
Scripps Pier,SIO,2017-11-20,0.0,,11891.0,1252.0,0.0,0.0,234049.0,15.7,2.4,0.75,4.8,1,has,has
Scripps Pier,SIO,2017-11-27,0.0,,26284.0,7510.0,0.0,626.0,225288.0,17.1,1.82,0.23,2.8,1,has,has
Scripps Pier,SIO,2017-12-04,0.0,,1903.0,0.0,0.0,136.0,55732.0,16.5,0.85,0.28,2.5,1,has,has
Scripps Pier,SIO,2017-12-11,0.0,,178.0,0.0,0.0,267.0,18446.0,16.4,0.81,0.0,2.3,1,has,has
Scripps Pier,SIO,2017-12-18,0.0,,1415.5,0.0,0.0,0.0,43708.5,16.0,0.95,0.115,2.4,2,has,has
Scripps Pier,SIO,2018-01-01,0.0,,1903.0,0.0,0.0,0.0,44993.0,16.3,0.67,0.23,2.5,1,has,has
Scripps Pier,SIO,2018-01-08,0.0,,4350.0,2583.0,0.0,0.0,70549.0,16.3,0.95,0.34,2.7,1,has,has
Scripps Pier,SIO,2018-01-15,0.0,,4103.0,0.0,0.0,0.0,123486.0,16.3,0.88,0.49,3.1,1,has,has
Scripps Pier,SIO,2018-01-22,0.0,,680.0,0.0,0.0,136.0,48935.0,15.5,1.22,0.75,3.4,1,has,has
Scripps Pier,SIO,2018-01-29,0.0,,8761.0,3755.0,0.0,0.0,274727.0,15.5,2.54,0.0,3.5,1,has,has
Scripps Pier,SIO,2018-02-05,0.0,,2583.0,1767.0,0.0,0.0,185818.0,15.7,1.26,0.0,2.3,1,has,has
Scripps Pier,SIO,2018-02-12,0.0,,6253.0,1495.0,0.0,0.0,83054.0,16.2,1.03,0.0,2.3,1,has,has
Scripps Pier,SIO,2018-02-19,0.0,,6565.0,821.0,0.0,0.0,155075.0,15.9,1.37,0.31,1.8,1,has,has
Scripps Pier,SIO,2018-02-26,0.0,,2583.0,816.0,0.0,272.0,86724.0,14.4,1.8,0.94,3.7,1,has,has
Scripps Pier,SIO,2018-03-05,0.0,,9923.0,1359.0,0.0,0.0,81831.0,14.5,1.46,0.43,4.7,1,has,has
Scripps Pier,SIO,2018-03-12,0.0,,32820.0,4513.0,0.0,0.0,301535.0,15.4,2.04,0.0,2.1,1,has,has
Scripps Pier,SIO,2018-03-19,0.0,,9846.0,0.0,0.0,0.0,159178.0,14.8,1.67,1.33,4.2,1,has,has
Scripps Pier,SIO,2018-03-26,0.0,,3755.0,0.0,0.0,0.0,149567.0,13.1,3.24,7.22,11.4,1,has,has
Scripps Pier,SIO,2018-04-02,0.0,,64458.0,0.0,0.0,0.0,445571.0,13.6,5.21,2.19,8.6,1,has,has
Scripps Pier,SIO,2018-04-09,0.0,,18774.0,0.0,0.0,0.0,155824.0,17.5,2.15,0.0,4.6,1,has,has
Scripps Pier,SIO,2018-04-16,0.0,,0.0,0.0,0.0,821.0,93127.0,15.9,2.41,1.12,7.0,1,has,has
Scripps Pier,SIO,2018-04-23,0.0,,9387.0,3129.0,0.0,1878.0,296004.0,16.8,4.96,0.0,8.0,1,has,has
Scripps Pier,SIO,2018-04-30,0.0,,3129.0,3129.0,0.0,0.0,244062.0,14.2,3.47,5.51,13.4,1,has,has
Scripps Pier,SIO,2018-05-07,0.0,,2503.0,0.0,0.0,0.0,362965.0,16.0,5.91,1.46,12.3,1,has,has
Scripps Pier,SIO,2018-05-14,0.0,,13142.0,8135.0,0.0,0.0,197754.0,18.2,2.32,0.0,5.3,1,has,has
Scripps Pier,SIO,2018-05-21,0.0,,13143.0,2504.0,0.0,1878.0,266591.0,17.0,5.84,0.27,5.9,1,has,has
Scripps Pier,SIO,2018-05-28,0.0,,46936.0,10639.0,0.0,0.0,316655.0,18.1,3.37,0.0,4.7,1,has,has
Scripps Pier,SIO,2018-06-04,0.0,,42554.0,12516.0,0.0,626.0,359836.0,19.1,3.45,0.14,5.7,1,has,has
Scripps Pier,SIO,2018-06-11,0.0,,14393.0,2503.0,0.0,1252.0,306017.0,20.0,3.61,0.0,3.8,1,has,has
Scripps Pier,SIO,2018-06-18,0.0,,38800.0,0.0,0.0,0.0,309146.0,19.7,2.91,0.0,3.1,1,has,has
Scripps Pier,SIO,2018-06-25,0.0,,3755.0,0.0,0.0,0.0,103258.0,20.0,0.84,0.0,1.4,1,has,has
Scripps Pier,SIO,2018-07-02,0.0,,1903.0,272.0,0.0,136.0,64432.0,21.4,2.01,0.0,1.4,1,has,has
Scripps Pier,SIO,2018-07-09,0.0,,1632.0,408.0,0.0,0.0,61577.0,23.0,1.15,0.0,1.7,1,has,has
Scripps Pier,SIO,2018-07-16,0.0,,18148.0,0.0,0.0,0.0,227166.0,21.2,2.26,0.0,3.3,1,has,has
Scripps Pier,SIO,2018-07-23,0.0,,10013.0,0.0,0.0,0.0,279108.0,23.1,1.19,0.0,1.6,1,has,has
Scripps Pier,SIO,2018-07-30,0.0,,816.0,0.0,0.0,0.0,196828.0,25.3,1.77,0.22,0.0,1,has,has
Scripps Pier,SIO,2018-08-06,0.0,,680.0,0.0,0.0,0.0,141232.0,25.5,2.56,0.0,1.1,1,has,has
Scripps Pier,SIO,2018-08-13,0.0,,2051.0,0.0,0.0,0.0,112819.0,25.1,1.08,0.0,1.4,1,has,has
Scripps Pier,SIO,2018-08-20,0.0,,1641.0,0.0,0.0,0.0,71383.0,23.1,1.47,0.21,2.2,1,has,has
Scripps Pier,SIO,2018-08-27,0.0,,3755.0,0.0,0.0,1878.0,232798.0,23.7,2.78,0.0,1.3,1,has,has
Scripps Pier,SIO,2018-09-03,0.0,,6258.0,0.0,0.0,0.0,446197.0,23.1,6.7,0.0,0.0,1,has,has
Scripps Pier,SIO,2018-09-10,0.0,,3535.0,0.0,0.0,0.0,112959.0,21.3,1.63,0.0,1.6,1,has,has
Scripps Pier,SIO,2018-09-17,0.0,,1426.0,0.0,0.0,0.0,37605.0,21.9,1.62,0.0,1.9,1,has,has
Scripps Pier,SIO,2018-09-24,0.0,,0.0,0.0,0.0,952.0,106570.0,21.3,1.67,0.0,2.1,1,has,has
Scripps Pier,SIO,2018-10-01,0.0,,2990.0,0.0,0.0,0.0,82102.0,20.3,1.19,0.0,2.5,1,has,has
Scripps Pier,SIO,2018-10-08,0.0,,69333.0,5744.0,0.0,820.0,320816.0,18.7,0.57,0.0,2.8,1,has,has
Scripps Pier,SIO,2018-10-15,0.0,,10738.0,0.0,0.0,136.0,73675.0,18.1,1.44,0.0,2.8,1,has,has
Scripps Pier,SIO,2018-10-22,0.0,,6933.0,544.0,0.0,136.0,47984.0,18.8,0.8,0.0,2.6,1,has,has
Scripps Pier,SIO,2018-10-29,0.0,,5029.0,544.0,0.0,408.0,52606.0,19.0,1.04,0.0,2.4,1,has,has
Scripps Pier,SIO,2018-11-05,0.0,,3806.0,0.0,0.0,0.0,41459.0,19.0,0.45,0.0,2.1,1,has,has
Scripps Pier,SIO,2018-11-12,0.0,,1337.0,0.0,0.0,0.0,23703.0,17.5,0.72,0.24,2.7,1,has,has
Scripps Pier,SIO,2018-11-19,0.0,,2447.0,544.0,0.0,0.0,28818.0,18.2,0.6,0.0,2.2,1,has,has
Scripps Pier,SIO,2018-11-26,0.0,,12370.0,1495.0,0.0,0.0,63616.0,17.9,1.0,0.0,2.4,1,has,has
Scripps Pier,SIO,2018-12-03,0.0,,15179.0,1641.0,0.0,0.0,120614.0,17.1,1.0,0.0,2.9,1,has,has
Scripps Pier,SIO,2018-12-10,0.0,,2851.0,0.0,0.0,0.0,21208.0,16.9,0.63,0.0,1.7,1,has,has
Scripps Pier,SIO,2018-12-17,0.0,,3942.0,136.0,0.0,0.0,40507.5,16.75,1.03,0.145,1.9500000000000002,2,has,has
Scripps Pier,SIO,2018-12-31,0.0,,8615.0,0.0,0.0,0.0,125537.0,15.7,2.06,0.2,3.5,1,has,has
Scripps Pier,SIO,2019-01-07,0.0,,980.0,0.0,0.0,89.0,20852.0,15.3,0.7,0.21,2.5,1,has,has
Scripps Pier,SIO,2019-01-14,0.0,,0.0,0.0,0.0,89.0,23347.0,15.6,0.67,0.0,1.9,1,has,has
Scripps Pier,SIO,2019-01-21,0.0,,4486.0,1087.0,0.0,272.0,38468.0,15.5,1.41,0.37,2.9,1,has,has
Scripps Pier,SIO,2019-01-28,0.0,,8427.0,5029.0,0.0,0.0,60490.0,15.3,1.48,0.0,3.1,1,has,has
Scripps Pier,SIO,2019-02-04,0.0,,4381.0,0.0,0.0,626.0,110141.0,15.6,0.97,0.0,2.3,1,has,has
Scripps Pier,SIO,2019-02-11,0.0,,8762.0,0.0,0.0,0.0,267843.0,14.8,1.56,0.0,2.2,1,has,has
Scripps Pier,SIO,2019-02-18,0.0,,1223.0,0.0,0.0,272.0,43091.0,14.5,0.74,1.59,5.4,1,has,has
Scripps Pier,SIO,2019-02-25,0.0,,13767.0,5006.0,0.0,0.0,428048.0,14.0,1.97,1.19,3.2,1,has,has
Scripps Pier,SIO,2019-03-04,0.0,,41928.0,10638.0,0.0,0.0,399262.0,14.6,1.49,0.24,0.0,1,has,has
Scripps Pier,SIO,2019-03-11,0.0,,2582.0,0.0,0.0,1496.0,61441.0,14.6,2.26,0.49,1.2,1,has,has
Scripps Pier,SIO,2019-03-18,0.0,,0.0,0.0,0.0,952.0,55324.0,15.7,1.39,0.41,2.3,1,has,has
Scripps Pier,SIO,2019-03-25,0.06,,43807.0,28787.0,0.0,2504.0,268469.0,15.8,1.54,0.59,2.1,1,has,has
Scripps Pier,SIO,2019-04-01,0.0,,3943.0,2855.0,1359.0,1088.0,116629.0,16.0,2.3,0.44,3.8,1,has,has
Scripps Pier,SIO,2019-04-08,0.13,,96999.0,33793.0,0.0,1252.0,276604.0,16.1,2.01,0.88,3.5,1,has,has
Scripps Pier,SIO,2019-04-15,0.0,,4078.0,816.0,272.0,1632.0,103987.0,16.0,2.7,0.39,5.1,1,has,has
Scripps Pier,SIO,2019-04-22,0.0,,4078.0,816.0,0.0,0.0,54509.0,17.0,0.45,0.0,3.7,1,has,has
Scripps Pier,SIO,2019-04-29,0.0,,4758.0,544.0,0.0,136.0,79112.0,17.8,1.43,0.0,3.4,1,has,has
Scripps Pier,SIO,2019-05-06,0.0,,11553.0,1223.0,0.0,0.0,50702.0,18.4,0.91,0.0,3.7,1,has,has
Scripps Pier,SIO,2019-05-13,0.0,,11890.0,0.0,0.0,0.0,143309.0,18.3,2.21,0.12,4.9,1,has,has
Scripps Pier,SIO,2019-05-20,0.0,,19400.0,0.0,0.0,1252.0,364843.0,17.6,8.54,0.23,6.2,1,has,has
Scripps Pier,SIO,2019-05-27,0.0,,113270.0,24407.0,0.0,1252.0,440565.0,17.2,5.82,0.0,6.6,1,has,has
Scripps Pier,SIO,2019-06-03,0.0,,95122.0,38174.0,0.0,2504.0,1359867.0,18.0,55.68,0.0,6.3,1,has,has
Scripps Pier,SIO,2019-06-10,0.0,,27535.0,0.0,0.0,626.0,303514.0,19.2,6.28,0.0,4.0,1,has,has
Scripps Pier,SIO,2019-06-17,0.0,,14393.0,0.0,0.0,3129.0,630809.0,19.4,16.68,0.0,4.2,1,has,has
Scripps Pier,SIO,2019-06-24,0.0,,5006.0,0.0,2503.0,1877.0,279734.0,19.8,4.29,0.0,3.5,1,has,has
Scripps Pier,SIO,2019-07-01,0.0,,41302.0,10012.0,0.0,0.0,260959.0,17.8,1.86,0.46,4.1,1,has,has
Scripps Pier,SIO,2019-07-08,0.0,,55071.0,8762.0,0.0,0.0,264088.0,19.3,0.94,0.0,3.7,1,has,has
Scripps Pier,SIO,2019-07-15,0.0,,48187.0,1252.0,0.0,1252.0,296004.0,21.3,3.26,0.0,1.8,1,has,has
Scripps Pier,SIO,2019-07-22,0.0,,33231.0,1641.0,0.0,0.0,180921.0,22.2,1.74,0.0,1.1,1,has,has
Scripps Pier,SIO,2019-07-29,0.0,,22153.0,1641.0,0.0,0.0,146870.0,22.8,1.92,0.22,2.0,1,has,has
Scripps Pier,SIO,2019-08-05,0.0,,14545.0,272.0,0.0,272.0,142593.0,21.5,1.84,0.0,2.3,1,has,has
Scripps Pier,SIO,2019-08-12,0.0,,51316.0,1252.0,0.0,626.0,377358.0,21.4,6.26,0.0,2.1,1,has,has
Scripps Pier,SIO,2019-08-19,0.0,,71341.0,5006.0,0.0,626.0,578866.0,21.5,2.69,0.0,1.6,1,has,has
Scripps Pier,SIO,2019-08-26,0.0,,40677.0,3755.0,0.0,1252.0,787884.0,19.9,6.8,0.0,2.2,1,has,has
Scripps Pier,SIO,2019-09-02,0.0,,2176.0,1088.0,0.0,272.0,210694.0,25.2,4.42,0.0,0.0,1,has,has
Scripps Pier,SIO,2019-09-09,0.0,,2719.0,0.0,0.0,272.0,117173.0,24.2,2.08,0.0,1.0,1,has,has
Scripps Pier,SIO,2019-09-16,0.0,,11826.0,272.0,0.0,272.0,108473.0,23.6,1.78,0.0,1.4,1,has,has
Scripps Pier,SIO,2019-09-23,0.0,,7068.0,544.0,0.0,544.0,154418.0,20.9,2.17,0.0,2.3,1,has,has
Scripps Pier,SIO,2019-09-30,0.0,,26284.0,1252.0,0.0,2504.0,245314.0,21.0,2.36,0.0,1.8,1,has,has
Scripps Pier,SIO,2019-10-07,0.0,,89490.0,4381.0,0.0,0.0,369224.0,19.3,2.17,0.0,2.8,1,has,has
Scripps Pier,SIO,2019-10-14,0.0,,67587.0,3755.0,0.0,0.0,300385.0,18.9,1.36,0.0,3.1,1,has,has
